X,Y,Point,index,index_g,Node,Candidate,PT,graph
2846.7646484,1606.5119629,d,3,2_3,Node4,0,0,2
2834.286865225,1526.79620361675,e,-1,2_-1,Node0,0,0,2
2806.9362793,1458.43273926,a,0,2_0,Node3,1,7,2
2897.8569336,1495.237060547,b,1,2_1,Node2,1,7,2
2785.5895996,1547.00305176,c,2,2_2,Node1,1,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,1,7,2
2804.91552735,1569.75759886675,e,-1,2_-1,Node0,1,7,2
2806.9362793,1458.43273926,a,0,2_0,Node3,2,7,2
2785.5895996,1547.00305176,b,2,2_2,Node1,2,7,2
2846.7646484,1606.5119629,c,3,2_3,Node2,2,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,2,7,2
2792.14245605,1597.5763244549998,e,-1,2_-1,Node0,2,7,2
2806.9362793,1458.43273926,a,0,2_0,Node2,3,7,2
2897.8569336,1495.237060547,b,1,2_1,Node3,3,7,2
2846.7646484,1606.5119629,c,3,2_3,Node1,3,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,3,7,2
2820.20928955,1584.6348266517502,e,-1,2_-1,Node0,3,7,2
2806.9362793,1458.43273926,a,0,2_0,Node1,4,7,2
2897.8569336,1495.237060547,b,1,2_1,Node3,4,7,2
2846.7646484,1606.5119629,c,3,2_3,Node4,4,7,2
3087.931641,1715.8880615,d,7,2_7,Node2,4,7,2
2909.8723755749998,1569.01745605175,e,-1,2_-1,Node0,4,7,2
2806.9362793,1458.43273926,a,0,2_0,Node1,5,7,2
2897.8569336,1495.237060547,b,1,2_1,Node3,5,7,2
2785.5895996,1547.00305176,c,2,2_2,Node4,5,7,2
3087.931641,1715.8880615,d,7,2_7,Node2,5,7,2
2894.578613375,1554.14022826675,e,-1,2_-1,Node0,5,7,2
2897.8569336,1495.237060547,a,1,2_1,Node2,6,7,2
2785.5895996,1547.00305176,b,2,2_2,Node3,6,7,2
2846.7646484,1606.5119629,c,3,2_3,Node1,6,7,2
3087.931641,1715.8880615,d,7,2_7,Node4,6,7,2
2904.5357056499997,1591.16003417675,e,-1,2_-1,Node0,6,7,2
2897.8569336,1495.237060547,a,1,2_1,Node3,7,7,2
2785.5895996,1547.00305176,b,2,2_2,Node2,7,7,2
2846.7646484,1606.5119629,c,3,2_3,Node1,7,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,7,7,2
2814.872619625,1606.7774047767502,e,-1,2_-1,Node0,7,7,2
3198.5766599999997,1880.0202637,a,4,2_4,Node3,8,1,2
3103.09082,1814.1845703,b,5,2_5,Node1,8,1,2
3235.7409669999997,1806.1428223,c,6,2_6,Node2,8,1,2
3087.931641,1715.8880615,d,7,2_7,Node4,8,1,2
3156.335022,1804.05892945,e,-1,2_-1,Node0,8,1,2
3198.5766599999997,1880.0202637,a,4,2_4,Node2,9,7,2
3103.09082,1814.1845703,b,5,2_5,Node1,9,7,2
3235.7409669999997,1806.1428223,c,6,2_6,Node3,9,7,2
2829.8430176,1846.3292236,d,10,2_10,Node4,9,7,2
3091.81286615,1836.669219975,e,-1,2_-1,Node0,9,7,2
3198.5766599999997,1880.0202637,a,4,2_4,Node3,10,7,2
3235.7409669999997,1806.1428223,b,6,2_6,Node1,10,7,2
3087.931641,1715.8880615,c,7,2_7,Node4,10,7,2
2829.8430176,1846.3292236,d,10,2_10,Node2,10,7,2
3088.0230714,1812.095092775,e,-1,2_-1,Node0,10,7,2
3198.5766599999997,1880.0202637,a,4,2_4,Node3,11,7,2
3103.09082,1814.1845703,b,5,2_5,Node1,11,7,2
3087.931641,1715.8880615,c,7,2_7,Node4,11,7,2
2829.8430176,1846.3292236,d,10,2_10,Node2,11,7,2
3054.86053465,1814.105529775,e,-1,2_-1,Node0,11,7,2
3103.09082,1814.1845703,a,5,2_5,Node1,12,7,2
3235.7409669999997,1806.1428223,b,6,2_6,Node3,12,7,2
3087.931641,1715.8880615,c,7,2_7,Node2,12,7,2
2829.8430176,1846.3292236,d,10,2_10,Node4,12,7,2
3064.1516113999996,1795.636169425,e,-1,2_-1,Node0,12,7,2
2846.7646484,1606.5119629,a,3,2_3,Node4,13,7,2
3103.09082,1814.1845703,b,5,2_5,Node2,13,7,2
3235.7409669999997,1806.1428223,c,6,2_6,Node3,13,7,2
3087.931641,1715.8880615,d,7,2_7,Node1,13,7,2
3068.3820190999995,1735.68185425,e,-1,2_-1,Node0,13,7,2
2846.7646484,1606.5119629,a,3,2_3,Node4,14,7,2
3198.5766599999997,1880.0202637,b,4,2_4,Node3,14,7,2
3103.09082,1814.1845703,c,5,2_5,Node1,14,7,2
3087.931641,1715.8880615,d,7,2_7,Node2,14,7,2
3059.0909423499998,1754.1512146,e,-1,2_-1,Node0,14,7,2
2846.7646484,1606.5119629,a,3,2_3,Node4,15,7,2
3198.5766599999997,1880.0202637,b,4,2_4,Node2,15,7,2
3235.7409669999997,1806.1428223,c,6,2_6,Node3,15,7,2
3087.931641,1715.8880615,d,7,2_7,Node1,15,7,2
3092.2534791,1752.1407776,e,-1,2_-1,Node0,15,7,2
2753.2531738,1924.0396729,a,8,2_8,Node3,16,2,2
2810.0280762,1919.3297119,b,9,2_9,Node1,16,2,2
2829.8430176,1846.3292236,c,10,2_10,Node4,16,2,2
2729.2792969,1778.3575439,d,11,2_11,Node2,16,2,2
2780.600891125,1867.014038075,e,-1,2_-1,Node0,16,2,2
2846.7646484,1606.5119629,a,3,2_3,Node4,17,7,2
2753.2531738,1924.0396729,b,8,2_8,Node2,17,7,2
2810.0280762,1919.3297119,c,9,2_9,Node3,17,7,2
2829.8430176,1846.3292236,d,10,2_10,Node1,17,7,2
2809.972229,1824.052642825,e,-1,2_-1,Node0,17,7,2
2846.7646484,1606.5119629,a,3,2_3,Node2,18,7,2
2753.2531738,1924.0396729,b,8,2_8,Node1,18,7,2
2810.0280762,1919.3297119,c,9,2_9,Node3,18,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,18,7,2
2784.831298825,1807.0597229,e,-1,2_-1,Node0,18,7,2
2846.7646484,1606.5119629,a,3,2_3,Node2,19,7,2
2753.2531738,1924.0396729,b,8,2_8,Node1,19,7,2
2829.8430176,1846.3292236,c,10,2_10,Node3,19,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,19,7,2
2789.785034175,1788.809600825,e,-1,2_-1,Node0,19,7,2
3103.09082,1814.1845703,a,5,2_5,Node2,20,7,2
2753.2531738,1924.0396729,b,8,2_8,Node1,20,7,2
2810.0280762,1919.3297119,c,9,2_9,Node3,20,7,2
2829.8430176,1846.3292236,d,10,2_10,Node4,20,7,2
2874.0537719,1875.970794675,e,-1,2_-1,Node0,20,7,2
3103.09082,1814.1845703,a,5,2_5,Node4,21,7,2
2753.2531738,1924.0396729,b,8,2_8,Node3,21,7,2
2810.0280762,1919.3297119,c,9,2_9,Node1,21,7,2
2729.2792969,1778.3575439,d,11,2_11,Node2,21,7,2
2848.912841725,1858.97787475,e,-1,2_-1,Node0,21,7,2
3103.09082,1814.1845703,a,5,2_5,Node2,22,7,2
2810.0280762,1919.3297119,b,9,2_9,Node3,22,7,2
2829.8430176,1846.3292236,c,10,2_10,Node1,22,7,2
2729.2792969,1778.3575439,d,11,2_11,Node4,22,7,2
2868.060302675,1839.5502624249998,e,-1,2_-1,Node0,22,7,2
2846.7646484,1606.5119629,a,3,2_3,Node4,23,7,2
2810.0280762,1919.3297119,b,9,2_9,Node3,23,7,2
2829.8430176,1846.3292236,c,10,2_10,Node1,23,7,2
2729.2792969,1778.3575439,d,11,2_11,Node2,23,7,2
2803.978759775,1787.6321105749998,e,-1,2_-1,Node0,23,7,2
2271.2734375,1661.0926514,a,12,2_12,Node1,24,7,2
2392.5803223,1684.8376465000001,b,13,2_13,Node2,24,7,2
2351.4824219,1783.1209717,c,15,2_15,Node3,24,7,2
2272.963623,1518.83496094,d,21,2_21,Node4,24,7,2
2322.074951175,1661.9715576350002,e,-1,2_-1,Node0,24,7,2
2271.2734375,1661.0926514,a,12,2_12,Node3,25,7,2
2392.5803223,1684.8376465000001,b,13,2_13,Node2,25,7,2
2272.963623,1518.83496094,c,21,2_21,Node4,25,7,2
2174.6005859,1519.05249023,d,22,2_22,Node1,25,7,2
2277.854492175,1595.9544372675002,e,-1,2_-1,Node0,25,7,2
2271.2734375,1661.0926514,a,12,2_12,Node1,26,7,2
2392.5803223,1684.8376465000001,b,13,2_13,Node2,26,7,2
2351.4824219,1783.1209717,c,15,2_15,Node3,26,7,2
2174.6005859,1519.05249023,d,22,2_22,Node4,26,7,2
2297.4841919,1662.0259399575002,e,-1,2_-1,Node0,26,7,2
2271.2734375,1661.0926514,a,12,2_12,Node1,27,7,2
2351.4824219,1783.1209717,b,15,2_15,Node3,27,7,2
2272.963623,1518.83496094,c,21,2_21,Node2,27,7,2
2174.6005859,1519.05249023,d,22,2_22,Node4,27,7,2
2267.580017075,1620.5252685675,e,-1,2_-1,Node0,27,7,2
2271.2734375,1661.0926514,a,12,2_12,Node4,28,3,2
2392.5803223,1684.8376465000001,b,13,2_13,Node1,28,3,2
2466.5175781,1756.2674561,c,14,2_14,Node3,28,3,2
2351.4824219,1783.1209717,d,15,2_15,Node2,28,3,2
2370.46343995,1721.3296814250002,e,-1,2_-1,Node0,28,3,2
2392.5803223,1684.8376465000001,a,13,2_13,Node1,29,7,2
2466.5175781,1756.2674561,b,14,2_14,Node3,29,7,2
2351.4824219,1783.1209717,c,15,2_15,Node2,29,7,2
2272.963623,1518.83496094,d,21,2_21,Node4,29,7,2
2370.885986325,1685.76525881,e,-1,2_-1,Node0,29,7,2
2271.2734375,1661.0926514,a,12,2_12,Node2,30,7,2
2392.5803223,1684.8376465000001,b,13,2_13,Node1,30,7,2
2466.5175781,1756.2674561,c,14,2_14,Node3,30,7,2
2272.963623,1518.83496094,d,21,2_21,Node4,30,7,2
2350.833740225,1655.2581787350002,e,-1,2_-1,Node0,30,7,2
2729.2792969,1778.3575439,a,11,2_11,Node4,31,7,2
2392.5803223,1684.8376465000001,b,13,2_13,Node2,31,7,2
2466.5175781,1756.2674561,c,14,2_14,Node1,31,7,2
2351.4824219,1783.1209717,d,15,2_15,Node3,31,7,2
2484.9649048,1750.64590455,e,-1,2_-1,Node0,31,7,2
2729.2792969,1778.3575439,a,11,2_11,Node4,32,7,2
2271.2734375,1661.0926514,b,12,2_12,Node3,32,7,2
2392.5803223,1684.8376465000001,c,13,2_13,Node1,32,7,2
2466.5175781,1756.2674561,d,14,2_14,Node2,32,7,2
2464.9126587,1720.138824475,e,-1,2_-1,Node0,32,7,2
2729.2792969,1778.3575439,a,11,2_11,Node4,33,7,2
2271.2734375,1661.0926514,b,12,2_12,Node2,33,7,2
2466.5175781,1756.2674561,c,14,2_14,Node1,33,7,2
2351.4824219,1783.1209717,d,15,2_15,Node3,33,7,2
2454.6381836,1744.709655775,e,-1,2_-1,Node0,33,7,2
2271.2734375,1661.0926514,a,12,2_12,Node1,34,7,2
2466.5175781,1756.2674561,b,14,2_14,Node2,34,7,2
2351.4824219,1783.1209717,c,15,2_15,Node3,34,7,2
2272.963623,1518.83496094,d,21,2_21,Node4,34,7,2
2340.559265125,1679.829010035,e,-1,2_-1,Node0,34,7,2
1697.2076416,1577.97973633,a,16,2_16,Node1,35,4,2
1774.8988037,1528.96166992,b,17,2_17,Node2,35,4,2
1607.1224365,1518.92443848,c,18,2_18,Node4,35,4,2
1764.0570068,1644.7408447,d,19,2_19,Node3,35,4,2
1710.8214721499999,1567.6516723575,e,-1,2_-1,Node0,35,4,2
1697.2076416,1577.97973633,a,16,2_16,Node3,36,7,2
1774.8988037,1528.96166992,b,17,2_17,Node1,36,7,2
1764.0570068,1644.7408447,c,19,2_19,Node2,36,7,2
2130.953125,1409.09313965,d,23,2_23,Node4,36,7,2
1841.779144275,1540.19384765,e,-1,2_-1,Node0,36,7,2
1697.2076416,1577.97973633,a,16,2_16,Node3,37,7,2
1774.8988037,1528.96166992,b,17,2_17,Node1,37,7,2
1607.1224365,1518.92443848,c,18,2_18,Node2,37,7,2
2130.953125,1409.09313965,d,23,2_23,Node4,37,7,2
1802.5455017,1508.739746095,e,-1,2_-1,Node0,37,7,2
1697.2076416,1577.97973633,a,16,2_16,Node1,38,7,2
1607.1224365,1518.92443848,b,18,2_18,Node4,38,7,2
1764.0570068,1644.7408447,c,19,2_19,Node3,38,7,2
2130.953125,1409.09313965,d,23,2_23,Node2,38,7,2
1799.8350524749999,1537.68453979,e,-1,2_-1,Node0,38,7,2
1774.8988037,1528.96166992,a,17,2_17,Node1,39,7,2
1607.1224365,1518.92443848,b,18,2_18,Node3,39,7,2
1764.0570068,1644.7408447,c,19,2_19,Node4,39,7,2
2130.953125,1409.09313965,d,23,2_23,Node2,39,7,2
1819.2578429999999,1525.4300231875,e,-1,2_-1,Node0,39,7,2
1697.2076416,1577.97973633,a,16,2_16,Node1,40,7,2
1774.8988037,1528.96166992,b,17,2_17,Node3,40,7,2
1764.0570068,1644.7408447,c,19,2_19,Node4,40,7,2
2174.6005859,1519.05249023,d,22,2_22,Node2,40,7,2
1852.6910094999998,1567.683685295,e,-1,2_-1,Node0,40,7,2
1697.2076416,1577.97973633,a,16,2_16,Node1,41,7,2
1607.1224365,1518.92443848,b,18,2_18,Node3,41,7,2
1764.0570068,1644.7408447,c,19,2_19,Node4,41,7,2
2174.6005859,1519.05249023,d,22,2_22,Node2,41,7,2
1810.7469176999998,1565.174377435,e,-1,2_-1,Node0,41,7,2
1774.8988037,1528.96166992,a,17,2_17,Node1,42,7,2
1607.1224365,1518.92443848,b,18,2_18,Node3,42,7,2
1764.0570068,1644.7408447,c,19,2_19,Node2,42,7,2
2174.6005859,1519.05249023,d,22,2_22,Node4,42,7,2
1830.1697082249998,1552.9198608325,e,-1,2_-1,Node0,42,7,2
2308.4179688,1443.66479492,a,20,2_20,Node4,43,5,2
2272.963623,1518.83496094,b,21,2_21,Node1,43,5,2
2174.6005859,1519.05249023,c,22,2_22,Node3,43,5,2
2130.953125,1409.09313965,d,23,2_23,Node2,43,5,2
2221.733825675,1472.661346435,e,-1,2_-1,Node0,43,5,2
2271.2734375,1661.0926514,a,12,2_12,Node4,44,7,2
2308.4179688,1443.66479492,b,20,2_20,Node3,44,7,2
2272.963623,1518.83496094,c,21,2_21,Node1,44,7,2
2174.6005859,1519.05249023,d,22,2_22,Node2,44,7,2
2256.8139038,1535.6612243725,e,-1,2_-1,Node0,44,7,2
2271.2734375,1661.0926514,a,12,2_12,Node4,45,7,2
2308.4179688,1443.66479492,b,20,2_20,Node3,45,7,2
2272.963623,1518.83496094,c,21,2_21,Node1,45,7,2
2130.953125,1409.09313965,d,23,2_23,Node2,45,7,2
2245.902038575,1508.1713867275,e,-1,2_-1,Node0,45,7,2
2271.2734375,1661.0926514,a,12,2_12,Node4,46,7,2
2308.4179688,1443.66479492,b,20,2_20,Node2,46,7,2
2174.6005859,1519.05249023,c,22,2_22,Node1,46,7,2
2130.953125,1409.09313965,d,23,2_23,Node3,46,7,2
2221.3112793,1508.22576905,e,-1,2_-1,Node0,46,7,2
2271.2734375,1661.0926514,a,12,2_12,Node4,47,7,2
2272.963623,1518.83496094,b,21,2_21,Node2,47,7,2
2174.6005859,1519.05249023,c,22,2_22,Node1,47,7,2
2130.953125,1409.09313965,d,23,2_23,Node3,47,7,2
2212.44769285,1527.018310555,e,-1,2_-1,Node0,47,7,2
2432.8088379,1431.015625,a,0,3_0,Node3,0,0,3
2413.623291,1518.67114258,b,1,3_1,Node1,0,0,3
2496.8605957,1566.32287598,c,2,3_2,Node4,0,0,3
2551.7128906,1453.45507812,d,3,3_3,Node2,0,0,3
2473.7514038,1492.36618042,e,-1,3_-1,Node0,0,0,3
2432.8088379,1431.015625,a,0,3_0,Node3,1,7,3
2413.623291,1518.67114258,b,1,3_1,Node1,1,7,3
2551.7128906,1453.45507812,c,3,3_3,Node2,1,7,3
2319.486084,1817.8604736,d,13,3_13,Node4,1,7,3
2429.407775875,1555.250579825,e,-1,3_-1,Node0,1,7,3
2432.8088379,1431.015625,a,0,3_0,Node3,2,7,3
2413.623291,1518.67114258,b,1,3_1,Node1,2,7,3
2496.8605957,1566.32287598,c,2,3_2,Node2,2,7,3
2319.486084,1817.8604736,d,13,3_13,Node4,2,7,3
2415.69470215,1583.46752929,e,-1,3_-1,Node0,2,7,3
2432.8088379,1431.015625,a,0,3_0,Node2,3,7,3
2496.8605957,1566.32287598,b,2,3_2,Node1,3,7,3
2551.7128906,1453.45507812,c,3,3_3,Node3,3,7,3
2319.486084,1817.8604736,d,13,3_13,Node4,3,7,3
2450.21710205,1567.163513175,e,-1,3_-1,Node0,3,7,3
2413.623291,1518.67114258,a,1,3_1,Node2,4,7,3
2496.8605957,1566.32287598,b,2,3_2,Node1,4,7,3
2551.7128906,1453.45507812,c,3,3_3,Node3,4,7,3
2319.486084,1817.8604736,d,13,3_13,Node4,4,7,3
2445.420715325,1589.07739257,e,-1,3_-1,Node0,4,7,3
2432.8088379,1431.015625,a,0,3_0,Node3,5,7,3
2496.8605957,1566.32287598,b,2,3_2,Node1,5,7,3
2551.7128906,1453.45507812,c,3,3_3,Node2,5,7,3
2686.0715332,1832.822998,d,9,3_9,Node4,5,7,3
2541.86346435,1570.904144275,e,-1,3_-1,Node0,5,7,3
2432.8088379,1431.015625,a,0,3_0,Node1,6,7,3
2413.623291,1518.67114258,b,1,3_1,Node3,6,7,3
2551.7128906,1453.45507812,c,3,3_3,Node4,6,7,3
2686.0715332,1832.822998,d,9,3_9,Node2,6,7,3
2521.054138175,1558.991210925,e,-1,3_-1,Node0,6,7,3
2413.623291,1518.67114258,a,1,3_1,Node3,7,7,3
2496.8605957,1566.32287598,b,2,3_2,Node1,7,7,3
2551.7128906,1453.45507812,c,3,3_3,Node4,7,7,3
2686.0715332,1832.822998,d,9,3_9,Node2,7,7,3
2537.067077625,1592.81802367,e,-1,3_-1,Node0,7,7,3
2917.0463867,1663.1763916,a,4,3_4,Node4,8,1,3
3090.242432,1720.9255371,b,5,3_5,Node2,8,1,3
2937.0771484,1750.2854004,c,6,3_6,Node1,8,1,3
3048.949951,1793.9230957,d,7,3_7,Node3,8,1,3
2998.3289795250002,1732.0776062,e,-1,3_-1,Node0,8,1,3
2917.0463867,1663.1763916,a,4,3_4,Node3,9,7,3
3090.242432,1720.9255371,b,5,3_5,Node2,9,7,3
2937.0771484,1750.2854004,c,6,3_6,Node1,9,7,3
2838.8857422,1886.0361328,d,10,3_10,Node4,9,7,3
2945.812927325,1755.105865475,e,-1,3_-1,Node0,9,7,3
2917.0463867,1663.1763916,a,4,3_4,Node3,10,7,3
2937.0771484,1750.2854004,b,6,3_6,Node1,10,7,3
3048.949951,1793.9230957,c,7,3_7,Node4,10,7,3
2838.8857422,1886.0361328,d,10,3_10,Node2,10,7,3
2935.489807075,1773.355255125,e,-1,3_-1,Node0,10,7,3
2917.0463867,1663.1763916,a,4,3_4,Node2,11,7,3
3090.242432,1720.9255371,b,5,3_5,Node3,11,7,3
3048.949951,1793.9230957,c,7,3_7,Node1,11,7,3
2838.8857422,1886.0361328,d,10,3_10,Node4,11,7,3
2973.781127975,1766.0152893,e,-1,3_-1,Node0,11,7,3
3090.242432,1720.9255371,a,5,3_5,Node1,12,7,3
2937.0771484,1750.2854004,b,6,3_6,Node4,12,7,3
3048.949951,1793.9230957,c,7,3_7,Node3,12,7,3
2838.8857422,1886.0361328,d,10,3_10,Node2,12,7,3
2978.7888184000003,1787.7925415,e,-1,3_-1,Node0,12,7,3
2720.7858887,1963.3482666,a,8,3_8,Node3,13,2,3
2686.0715332,1832.822998,b,9,3_9,Node2,13,2,3
2838.8857422,1886.0361328,c,10,3_10,Node4,13,2,3
2807.3383789,1953.9049072,d,11,3_11,Node1,13,2,3
2763.27038575,1909.0280761499998,e,-1,3_-1,Node0,13,2,3
2937.0771484,1750.2854004,a,6,3_6,Node2,14,7,3
2720.7858887,1963.3482666,b,8,3_8,Node1,14,7,3
2686.0715332,1832.822998,c,9,3_9,Node4,14,7,3
2807.3383789,1953.9049072,d,11,3_11,Node3,14,7,3
2787.8182373,1875.0903930499999,e,-1,3_-1,Node0,14,7,3
2937.0771484,1750.2854004,a,6,3_6,Node4,15,7,3
2720.7858887,1963.3482666,b,8,3_8,Node2,15,7,3
2838.8857422,1886.0361328,c,10,3_10,Node1,15,7,3
2807.3383789,1953.9049072,d,11,3_11,Node3,15,7,3
2826.02178955,1888.39367675,e,-1,3_-1,Node0,15,7,3
2937.0771484,1750.2854004,a,6,3_6,Node4,16,7,3
2720.7858887,1963.3482666,b,8,3_8,Node3,16,7,3
2686.0715332,1832.822998,c,9,3_9,Node2,16,7,3
2838.8857422,1886.0361328,d,10,3_10,Node1,16,7,3
2795.705078125,1858.12319945,e,-1,3_-1,Node0,16,7,3
2937.0771484,1750.2854004,a,6,3_6,Node4,17,7,3
2686.0715332,1832.822998,b,9,3_9,Node2,17,7,3
2838.8857422,1886.0361328,c,10,3_10,Node1,17,7,3
2807.3383789,1953.9049072,d,11,3_11,Node3,17,7,3
2817.343200675,1855.7623595999999,e,-1,3_-1,Node0,17,7,3
2184.1130371,1821.8276367,a,12,3_12,Node4,18,3,3
2319.486084,1817.8604736,b,13,3_13,Node1,18,3,3
2400.0634766,1868.1405029,c,14,3_14,Node3,18,3,3
2272.1169434,1918.0178223,d,15,3_15,Node2,18,3,3
2293.944885275,1856.4616088750001,e,-1,3_-1,Node0,18,3,3
2184.1130371,1821.8276367,a,12,3_12,Node1,19,7,3
2319.486084,1817.8604736,b,13,3_13,Node2,19,7,3
2272.1169434,1918.0178223,c,15,3_15,Node3,19,7,3
1931.4744873,1619.2301025,d,21,3_21,Node4,19,7,3
2176.79763795,1794.234008775,e,-1,3_-1,Node0,19,7,3
2184.1130371,1821.8276367,a,12,3_12,Node1,20,7,3
2400.0634766,1868.1405029,b,14,3_14,Node2,20,7,3
2272.1169434,1918.0178223,c,15,3_15,Node3,20,7,3
1931.4744873,1619.2301025,d,21,3_21,Node4,20,7,3
2196.9419861,1806.8040161,e,-1,3_-1,Node0,20,7,3
2184.1130371,1821.8276367,a,12,3_12,Node2,21,7,3
2319.486084,1817.8604736,b,13,3_13,Node1,21,7,3
2400.0634766,1868.1405029,c,14,3_14,Node3,21,7,3
1931.4744873,1619.2301025,d,21,3_21,Node4,21,7,3
2208.78427125,1781.764678925,e,-1,3_-1,Node0,21,7,3
2496.8605957,1566.32287598,a,2,3_2,Node4,22,7,3
2319.486084,1817.8604736,b,13,3_13,Node1,22,7,3
2400.0634766,1868.1405029,c,14,3_14,Node2,22,7,3
2272.1169434,1918.0178223,d,15,3_15,Node3,22,7,3
2372.131774925,1792.585418695,e,-1,3_-1,Node0,22,7,3
2496.8605957,1566.32287598,a,2,3_2,Node2,23,7,3
2184.1130371,1821.8276367,b,12,3_12,Node4,23,7,3
2319.486084,1817.8604736,c,13,3_13,Node1,23,7,3
2400.0634766,1868.1405029,d,14,3_14,Node3,23,7,3
2350.13079835,1768.537872295,e,-1,3_-1,Node0,23,7,3
2496.8605957,1566.32287598,a,2,3_2,Node4,24,7,3
2184.1130371,1821.8276367,b,12,3_12,Node2,24,7,3
2319.486084,1817.8604736,c,13,3_13,Node1,24,7,3
2272.1169434,1918.0178223,d,15,3_15,Node3,24,7,3
2318.14416505,1781.007202145,e,-1,3_-1,Node0,24,7,3
2686.0715332,1832.822998,a,9,3_9,Node4,25,7,3
2319.486084,1817.8604736,b,13,3_13,Node2,25,7,3
2400.0634766,1868.1405029,c,14,3_14,Node1,25,7,3
2272.1169434,1918.0178223,d,15,3_15,Node3,25,7,3
2419.4345093,1859.2104492,e,-1,3_-1,Node0,25,7,3
2686.0715332,1832.822998,a,9,3_9,Node4,26,7,3
2184.1130371,1821.8276367,b,12,3_12,Node3,26,7,3
2319.486084,1817.8604736,c,13,3_13,Node1,26,7,3
2400.0634766,1868.1405029,d,14,3_14,Node2,26,7,3
2397.433532725,1835.1629028,e,-1,3_-1,Node0,26,7,3
2686.0715332,1832.822998,a,9,3_9,Node4,27,7,3
2184.1130371,1821.8276367,b,12,3_12,Node2,27,7,3
2400.0634766,1868.1405029,c,14,3_14,Node1,27,7,3
2272.1169434,1918.0178223,d,15,3_15,Node3,27,7,3
2385.591247575,1860.202239975,e,-1,3_-1,Node0,27,7,3
2496.8605957,1566.32287598,a,2,3_2,Node2,28,7,3
2184.1130371,1821.8276367,b,12,3_12,Node4,28,7,3
2400.0634766,1868.1405029,c,14,3_14,Node3,28,7,3
2272.1169434,1918.0178223,d,15,3_15,Node1,28,7,3
2338.2885132,1793.57720947,e,-1,3_-1,Node0,28,7,3
1489.2196045,1861.5407715000001,a,16,3_16,Node1,29,4,3
1558.6114502,1908.003418,b,17,3_17,Node3,29,4,3
1393.9206543,1827.9926758,c,18,3_18,Node4,29,4,3
1574.2360840000001,1794.8608398000001,d,19,3_19,Node2,29,4,3
1503.99694825,1848.099426275,e,-1,3_-1,Node0,29,4,3
1489.2196045,1861.5407715000001,a,16,3_16,Node1,30,7,3
1558.6114502,1908.003418,b,17,3_17,Node3,30,7,3
1393.9206543,1827.9926758,c,18,3_18,Node4,30,7,3
1831.4357909999999,1643.3184814,d,20,3_20,Node2,30,7,3
1568.296875,1810.213836675,e,-1,3_-1,Node0,30,7,3
1489.2196045,1861.5407715000001,a,16,3_16,Node3,31,7,3
1558.6114502,1908.003418,b,17,3_17,Node2,31,7,3
1574.2360840000001,1794.8608398000001,c,19,3_19,Node1,31,7,3
1831.4357909999999,1643.3184814,d,20,3_20,Node4,31,7,3
1613.375732425,1801.930877675,e,-1,3_-1,Node0,31,7,3
1489.2196045,1861.5407715000001,a,16,3_16,Node3,32,7,3
1393.9206543,1827.9926758,b,18,3_18,Node2,32,7,3
1574.2360840000001,1794.8608398000001,c,19,3_19,Node1,32,7,3
1831.4357909999999,1643.3184814,d,20,3_20,Node4,32,7,3
1572.20303345,1781.928192125,e,-1,3_-1,Node0,32,7,3
1558.6114502,1908.003418,a,17,3_17,Node2,33,7,3
1393.9206543,1827.9926758,b,18,3_18,Node3,33,7,3
1574.2360840000001,1794.8608398000001,c,19,3_19,Node1,33,7,3
1831.4357909999999,1643.3184814,d,20,3_20,Node4,33,7,3
1589.550994875,1793.54385375,e,-1,3_-1,Node0,33,7,3
1831.4357909999999,1643.3184814,a,20,3_20,Node3,34,5,3
1931.4744873,1619.2301025,b,21,3_21,Node1,34,5,3
1785.0031738,1548.61767578,c,22,3_22,Node2,34,5,3
1966.07861328,1539.23168945,d,23,3_23,Node4,34,5,3
1878.498016345,1587.5994872825,e,-1,3_-1,Node0,34,5,3
1574.2360840000001,1794.8608398000001,a,19,3_19,Node4,35,7,3
1831.4357909999999,1643.3184814,b,20,3_20,Node1,35,7,3
1931.4744873,1619.2301025,c,21,3_21,Node3,35,7,3
1785.0031738,1548.61767578,d,22,3_22,Node2,35,7,3
1780.537384025,1651.5067748699998,e,-1,3_-1,Node0,35,7,3
1574.2360840000001,1794.8608398000001,a,19,3_19,Node4,36,7,3
1831.4357909999999,1643.3184814,b,20,3_20,Node1,36,7,3
1931.4744873,1619.2301025,c,21,3_21,Node2,36,7,3
1966.07861328,1539.23168945,d,23,3_23,Node3,36,7,3
1825.806243895,1649.1602782875,e,-1,3_-1,Node0,36,7,3
1574.2360840000001,1794.8608398000001,a,19,3_19,Node4,37,7,3
1831.4357909999999,1643.3184814,b,20,3_20,Node1,37,7,3
1785.0031738,1548.61767578,c,22,3_22,Node2,37,7,3
1966.07861328,1539.23168945,d,23,3_23,Node3,37,7,3
1789.18841552,1631.5071716075,e,-1,3_-1,Node0,37,7,3
2184.1130371,1821.8276367,a,12,3_12,Node2,38,7,3
